date,constant,rolling_20d,rolling_60d,ewma_0.94,garch,egarch,gjr
2026-03-27,0.4421298243469902,0.36300950611285393,0.5705477197738363,0.43368323534020436,0.4258165399869772,0.4708386413440548,0.43213126064819285
2026-03-28,0.44222194852466135,0.3828890963136813,0.5723636264437603,0.4427478005173566,0.44570729197024905,0.5149625348201228,0.46467800067961873
2026-03-29,0.44208965767527825,0.3763022170779433,0.571724914696183,0.42926131529816874,0.4241005691641061,0.46645647531850604,0.4423589396568935
2026-03-30,0.4419636864991907,0.3512502482991526,0.5716275314922554,0.4167334617060229,0.40634055053678003,0.43833338309178543,0.4240633505845771
2026-03-31,0.4418505707078149,0.343354011302019,0.5638131969880967,0.4063647237206761,0.39253427984899497,0.41551151089477656,0.4079067505662639
2026-04-01,0.4418049326503559,0.3544250801580665,0.5663932455392912,0.4041114974258392,0.3927054365426068,0.4125056543322185,0.3996779794537666
2026-04-02,0.4416743624635216,0.35388355235868946,0.5511568277944064,0.39189987945050464,0.3778340125132389,0.3865899259975759,0.3851976253936745
2026-04-03,0.4415981992468913,0.35683125441140934,0.550688319563247,0.3859923358296534,0.3760385854085198,0.4009503318153148,0.38694385061196807
2026-04-04,0.44146643813931585,0.3563207273635849,0.5484392013334304,0.3742416217617969,0.3629152177286833,0.3710800816150078,0.37360993028072
2026-04-05,0.44133867038800567,0.3455449657572246,0.5432536983990195,0.36344103160833713,0.35211547261247156,0.35212112510705823,0.3622888847423865
2026-04-06,0.44130952443308896,0.341628443701138,0.5414467828648738,0.36567302237326904,0.36222237095781284,0.36286893477592014,0.36211709582788154
2026-04-07,0.44117905083277953,0.34013609751219287,0.4549266820749193,0.35459991783975015,0.3506196518203756,0.3430813697294307,0.3516060849755223
2026-04-08,0.44137854276729976,0.357266621470665,0.38650880549122935,0.38530967436351904,0.40323976278741075,0.38445723787643454,0.37539647035384555
2026-04-09,0.4412716880936038,0.3528922823286397,0.3853710600735954,0.37617472980940647,0.3915610699997368,0.38402274280498006,0.37012314433360055
2026-04-10,0.4411525513857891,0.3529915436754776,0.3847492267709372,0.36641293200947606,0.37849137538881067,0.36770290238526115,0.36002731645287545
2026-04-11,0.4410662108434381,0.3423165425807552,0.38613704627430345,0.3612610669402157,0.3732427994535118,0.36453441219870814,0.35453252376111966
2026-04-12,0.440935258485908,0.33733057157185536,0.3839089836659087,0.3502785329004925,0.36044790582203645,0.3409676515852473,0.34525051992454686
2026-04-13,0.44097951906472216,0.3222880472216183,0.3856794338477359,0.3610148237839035,0.38466625117494685,0.4005179066609314,0.3853875286218471
2026-04-14,0.44130849514781545,0.37142440719732217,0.39888758097076943,0.4056617156879217,0.44972844644939775,0.4428979039320893,0.4139094234351838
2026-04-15,0.44118146002124503,0.3708965853264157,0.39131539676167837,0.393621649453488,0.4284264705011546,0.41542502822232924,0.39828836114056504
2026-04-16,0.4410609138977998,0.34366084309496564,0.39082648601936365,0.3830271081463253,0.410427805204713,0.3929314628689495,0.3844947480347648
2026-04-17,0.44093300257652923,0.30938410381449194,0.38953574208352226,0.371796490740271,0.39338309009801814,0.36938152246837747,0.37168975630809764
2026-04-18,0.44091341286534863,0.31602882484332,0.39275087055221447,0.3746710821771133,0.39796227733199185,0.3789171546062557,0.37104851200194855
2026-04-19,0.4408429773972404,0.32611018005793607,0.39242198419220437,0.37005723584799716,0.3937370294213716,0.39603945771401167,0.37590594981240333
2026-04-20,0.4408212743438253,0.3445426607738047,0.3945758877626335,0.3714090420913967,0.39924800343753747,0.42651830182143957,0.3925493179014129
2026-04-21,0.44081088903674354,0.34770829745402604,0.3977830910215179,0.3754138917198414,0.40443420915995815,0.42726611521992974,0.38965965744765796
2026-04-22,0.4406861677297478,0.3464829564422517,0.39691383079494685,0.3648084953067262,0.3885885386779522,0.4000489061898091,0.37648147654743147
2026-04-23,0.4406497681992225,0.34061932467372924,0.3994292715794627,0.3660325830352283,0.39091095912598645,0.4013633613507463,0.3734989670303924
2026-04-24,0.440519844656002,0.34056048610409073,0.3991259777040473,0.35489686072198084,0.37588073333552474,0.37155491788677303,0.3618020195840989
2026-04-25,0.4404107196745551,0.34676058255375214,0.3875970229594218,0.3464514712633012,0.367173285301413,0.37102433586590516,0.3574143829971348
2026-04-26,0.44028131991146124,0.34062965501737374,0.38685163963073893,0.3359892741931141,0.3551914457439782,0.3476932284554913,0.3477886690066405
2026-04-27,0.44017928263205625,0.34023907413007426,0.3688010034526672,0.329938360061577,0.35012274284557576,0.3431905970098633,0.34228244103434896
2026-04-28,0.4400990112535457,0.31856108380479675,0.3703088776533239,0.3261905973227645,0.3510502595973886,0.361915568859373,0.348812789326746
2026-04-29,0.440001710261864,0.31974072338960235,0.3678536092682375,0.3203491725931156,0.3483812389362862,0.36982663732513366,0.3496894043149485
2026-04-30,0.4398837237643335,0.32149764629121186,0.3672364414139453,0.3119653138621689,0.3416213415957306,0.363182843467092,0.34445414026093285
2026-05-01,0.439761242336929,0.31769182483182334,0.3647031222196308,0.3036735686839579,0.33428963838180975,0.3475572640022624,0.3372161171403803
2026-05-02,0.4397281989371228,0.3271729752313232,0.3562864483548887,0.3095337624486556,0.3461700256947943,0.35754212714025374,0.3401224015959534
2026-05-03,0.43960419148819724,0.2997605284564802,0.3558234108480427,0.30104535422582857,0.33789474442123996,0.34172635223187553,0.3332888219469538
2026-05-04,0.43947614350740555,0.24275501121128099,0.3315323337833948,0.291933601961988,0.3301321790839828,0.325793425677445,0.32712929543784997
2026-05-05,0.43938898048009306,0.24598029673488095,0.3279876868532709,0.2901531194649681,0.33163285749964594,0.328290232812546,0.3259492142836157
2026-05-06,0.4392890328327792,0.2480438880714099,0.31779046918162523,0.2863634456046916,0.3302355767261617,0.3268870665152327,0.32357688023595627
2026-05-07,0.4391655373608088,0.24815263009302654,0.3161453932071777,0.2786791221607518,0.3241726810698965,0.31585539517888916,0.31900486136377365
2026-05-08,0.4390921299860456,0.24488010343504693,0.31556870068423604,0.2785400971213152,0.330774525495108,0.34206382948166575,0.33159821191149597
2026-05-09,0.43896418223004824,0.23308408655712612,0.30776998229527974,0.2701912610124519,0.3237549125377561,0.3237185456217559,0.32543710231712586
2026-05-10,0.4388406025286027,0.2089882547747267,0.30517037009664705,0.26298194809196995,0.31852153843497677,0.31286805887945107,0.3205638463624671
2026-05-11,0.438764294665845,0.19810859235061154,0.3068563198112145,0.2646932794320801,0.3241262354009354,0.31985662451764835,0.3214821950747749
2026-05-12,0.4386417361942282,0.20044683766674268,0.30725819058956505,0.2573648508011615,0.31942435438345357,0.31519567890978495,0.31841049416034417
2026-05-13,0.43855674246178095,0.19522459418143626,0.30931990245755525,0.2565228165574466,0.3241386863597292,0.3361793912756726,0.3274595699912449
2026-05-14,0.4384697247180499,0.20376183304004605,0.31130727067677905,0.25538122389077217,0.32760445720444564,0.35274220098899456,0.33433671042356927
2026-05-15,0.4384207523468996,0.21305207193750805,0.3113791740947724,0.26244752755526474,0.3372896629958743,0.3589086504089645,0.3359780694124014
2026-05-16,0.43839929194080096,0.23342735488241215,0.3110610051480892,0.27169848839443667,0.3524828387864887,0.395808983910552,0.36011063930176596
2026-05-17,0.438297871800479,0.2328104454911531,0.31092930296509114,0.26739838448820563,0.3483689016057574,0.39481922732556235,0.35766086046901263
2026-05-18,0.43818604005233386,0.2273954094206619,0.30184400771621595,0.2615964143465456,0.3425751695165411,0.38739540846945203,0.35258679718202857
2026-05-19,0.4380664568139007,0.22330036304552564,0.2993270395488702,0.25474727448322043,0.3312164269499085,0.3716401301705177,0.3415991054682498
2026-05-20,0.437941068728665,0.22164288527900014,0.29910631681914623,0.2472001100457306,0.32388757503528853,0.35321324843209057,0.3339729383102846
2026-05-21,0.43782615256246127,0.22261934544847103,0.2940254922857762,0.24233020800713537,0.31940566591773695,0.3415629780662124,0.3280467961677383
2026-05-22,0.4376991786403325,0.2042739669902132,0.292422103622538,0.23498338563508003,0.31309709340595565,0.32133900459252657,0.3215822297050169
2026-05-23,0.43769497987092587,0.22253166071702676,0.28435141021898463,0.2499646807287316,0.33601397429461377,0.3694920610686266,0.3528890339237446
2026-05-24,0.4376059075623411,0.23120908528922915,0.28552429266762397,0.24992013887857503,0.33513463285903555,0.36369036792560744,0.3471467427722498
2026-05-25,0.4374810653281402,0.22277980804018194,0.2848618186050488,0.24280871749521257,0.3270516168778365,0.3438343515264327,0.33843452799396573
2026-05-26,0.43735618505982327,0.2163334790428256,0.2743984965341019,0.2358951275246447,0.3200010899399668,0.3268254801038808,0.3308089620858529
2026-05-27,0.43729292267708675,0.22159877993313015,0.26656024435852393,0.24012817697490585,0.32851082977598306,0.35402392582236925,0.3431462287300703
2026-05-28,0.4372343708079198,0.22349106136957864,0.2702711589016502,0.2448880102299401,0.3366023826006389,0.3784126586539594,0.35466918738714115
2026-05-29,0.43713012134359785,0.2238266205379742,0.2711343503910885,0.24116085245134228,0.3332890977667934,0.37771906105379094,0.3513162431553774
2026-05-30,0.437005279145619,0.22075305467131745,0.2705803405096754,0.23397494443824393,0.3255787107565902,0.35742420873645836,0.34233306535277475
2026-05-31,0.4368826588090447,0.20721971907790754,0.2670003590586292,0.22775014025053372,0.31905890877037557,0.3400364050954647,0.3343923445037315
2026-06-01,0.43675817466231825,0.2074774168680367,0.26700676876498103,0.22100494623541853,0.3132789569090421,0.32584635275821366,0.327605898265156
2026-06-02,0.4367956349243725,0.22402409483369443,0.2723351730449005,0.24530773882412396,0.3450703958629154,0.3848142015447195,0.3690699793034454
2026-06-03,0.43737850498007536,0.3054870971652818,0.3040248274350459,0.34627506913771877,0.46520704757398745,0.5320351981568656,0.5204477740825684
2026-06-04,0.43752982215083397,0.30270981811335496,0.3148816052474123,0.37052524830075667,0.48616408588818855,0.57416278400043,0.5467281502204326
2026-06-05,0.43740642791956674,0.3000184576865154,0.31030067860993216,0.3594700224405946,0.46105638999821863,0.5219738062994129,0.51681020364895
2026-06-06,0.43762602854446564,0.3242796796831968,0.32314715308154457,0.39019344150746993,0.4931387570111173,0.5786338736183688,0.5564507778434437
2026-06-07,0.4375005968442928,0.32658791880472626,0.3082434966262497,0.37832301491041803,0.46689524474204314,0.5204690375900707,0.5251434869275396
2026-06-08,0.43761927471689016,0.3728540529002854,0.3191945801948197,0.39686866807630006,0.480274361412764,0.5184282532720152,0.5140864767755812
2026-06-09,0.43749504282899276,0.3729252938335322,0.3183985504204071,0.38488740160427476,0.4559328129154549,0.4738275222362814,0.4872155806625013
2026-06-10,0.4374605884872776,0.3689864498830434,0.3187985713837052,0.38366839156796506,0.44898029064232237,0.48470760365407933,0.4823616970300797
2026-06-11,0.4373373998060104,0.36744946608847806,0.31870980413915645,0.37218256654596144,0.42743551131742935,0.44820672419826774,0.45875980056523363
2026-06-12,0.4374009682374803,0.3964653727422885,0.3218420201209303,0.3847930770842275,0.43968150179443366,0.4536087274725603,0.4524084566638938
2026-06-13,0.4372758067523844,0.3876149536938953,0.3013099128813885,0.3730723289638654,0.41872020695979884,0.41627850031580077,0.43144241893406043
2026-06-14,0.43717966343280457,0.3935194160983006,0.30312806353236377,0.3656767885147949,0.4050163564475567,0.4004184473797376,0.41521646872726314
2026-06-15,0.43711695172354403,0.4043049259017357,0.30577834343986715,0.3629744142837648,0.3990908203129485,0.3952248345845042,0.4038679237285578
2026-06-16,0.43700316570993736,0.40617780943995346,0.3062830882465853,0.35358130290189227,0.38465708366663587,0.3765037821512916,0.38921857744266725
2026-06-17,0.43689809920623585,0.40354039222106836,0.3010468886717285,0.3451830204794528,0.37431385287311664,0.37483468399471176,0.38061770911085413
2026-06-18,0.43683022392507376,0.40549611165000915,0.30101607502203664,0.34192485606432665,0.3730094464681905,0.39181193260126385,0.3832036325866893
2026-06-19,0.43680179608387615,0.4097501278136373,0.3006883439400963,0.34400276253184786,0.37983924491388926,0.4197602125066901,0.3957574601416606
2026-06-20,0.4366926707404538,0.41217982772050077,0.29545657401171666,0.33589368494817307,0.36860751493832805,0.39878696691228616,0.38245078613185784
2026-06-21,0.4365861207707353,0.4169198547242663,0.2962252853697175,0.32845706129678753,0.35932434583677847,0.3822501469633467,0.37097518942884616
2026-06-22,0.43650462758268865,0.40861421939672804,0.2919727765685417,0.32417678127988325,0.35739709546281523,0.3920359249747415,0.37124858566332336
2026-06-23,0.43639932180036106,0.3474359843638397,0.293399604933384,0.31735741221309494,0.3498282480977252,0.37698833164278317,0.3612507719341703
2026-06-24,0.43634503928224244,0.32440019966162703,0.29508144857291857,0.31744066750230643,0.35518281314120115,0.3986939992287331,0.37057377992730767
2026-06-25,0.4363427080448905,0.337109152815104,0.29869376184804025,0.32480279916304255,0.37042374032069786,0.43317148432475855,0.39222021389727413
2026-06-26,0.43629383683220796,0.3055098836724279,0.2984901731324143,0.3252041262360715,0.3735451223908623,0.44670801365467355,0.39793163795084036
2026-06-27,0.4361730798270079,0.3061909237701957,0.29802793476734857,0.3158806178630025,0.3607918500548556,0.41456917583346276,0.383215311896841
2026-06-28,0.43604974396125773,0.26831501414246595,0.29747462069220243,0.3062975499285949,0.34930509498201456,0.3859520662629226,0.37007272723166457
2026-06-29,0.43593476831542743,0.26873850932608145,0.29744019676239575,0.29814227010585,0.3412989378315717,0.37441535848408797,0.36090287526651915
2026-06-30,0.4358264395850565,0.261379285403246,0.2980105614148053,0.2917574429316604,0.3334950675632369,0.3582617273896753,0.3494291860037727
2026-07-01,0.43582038659635736,0.2762316432229986,0.29555209784338216,0.3007414148311173,0.35185456389032316,0.399130189560663,0.37405348998484106
2026-07-02,0.4357925861286409,0.26090394120835675,0.30083448020875764,0.3069593523304171,0.36058667525408084,0.4005560246471509,0.37134739897218294
2026-07-03,0.4357648379977907,0.2784986459567627,0.30661747184853305,0.31271123881224244,0.3678311235018788,0.4017540918262117,0.36904669079344943
2026-07-04,0.4356871002026814,0.2812293204974404,0.306848347022244,0.3104924455058033,0.36398070082306744,0.3926648985162727,0.36187248830445456
2026-07-05,0.43557476090266367,0.2725799351539171,0.30577747286779206,0.3029282683058591,0.3537232484578419,0.3739036594308337,0.3519435144735049
2026-07-06,0.4354590613159267,0.2718367470699343,0.3059416275743192,0.2950626544821271,0.3441138071241597,0.356382686975163,0.34290253282901256
2026-07-07,0.43534291611071546,0.2717147403339147,0.30544608645329596,0.287379200915396,0.3356663263441435,0.3413405770640995,0.3349704272275402
2026-07-08,0.4352414132899613,0.26696735455489085,0.30557530862003773,0.28183043219720244,0.3322164413225161,0.3462207697589976,0.33402639611078955
2026-07-09,0.43516562316969537,0.2599128833408717,0.305981466723391,0.2806118892491823,0.33521397405029835,0.36388389112402164,0.3411258237078507
2026-07-10,0.43507717952175345,0.26304217677429653,0.30503539184881256,0.27826772197342153,0.3338863971311532,0.3582136040081087,0.33653784666206904
2026-07-11,0.4349876188103495,0.2654977635763154,0.30749120933575597,0.27584392577099964,0.3325075647702411,0.3531348958656249,0.33245800491086663
2026-07-12,0.4348702225638882,0.25983842252193307,0.30657650050780183,0.2681661986938125,0.32562776691262213,0.34235100658953455,0.3267557079389473
